data;ragionesociale;descrdestinazione;descrclasse;insegnante;descrgruppo;descrpiatto;presenze;qtaavanzata;percavanzata;tipo
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;2C;Lidia;Contorni;insalata mista;24;20;83;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;2C;Lidia;Primi;casarecce al pesto di cavolo nero;24;7;29;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;2C;Lidia;Secondi;frittata;24;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;3C;M.Rosaria;Contorni;insalata mista;21;20;95;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;3C;M.Rosaria;Primi;casarecce al pesto di cavolo nero;21;8;38;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 1;3C;M.Rosaria;Secondi;frittata;21;9;42;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;3B;Chiara;Contorni;insalata mista;24;22;91;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;3B;Chiara;Primi;casarecce al pesto di cavolo nero;24;8;33;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;3B;Chiara;Secondi;frittata;24;7;29;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;4B;Emilia;Contorni;insalata mista;21;12;57;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;4B;Emilia;Primi;casarecce al pesto di cavolo nero;21;2;9;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;4B;Emilia;Secondi;frittata;21;5;23;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;4C;Katy;Contorni;insalata mista;24;18;75;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;4C;Katy;Primi;casarecce al pesto di cavolo nero;24;10;41;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;4C;Katy;Secondi;frittata;24;7;29;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;5B;Monia;Contorni;insalata mista;23;10;43;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;5B;Monia;Primi;casarecce al pesto di cavolo nero;23;2;8;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;5B;Monia;Secondi;frittata;23;7;30;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;5C;Michele;Contorni;insalata mista;22;10;45;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;5C;Michele;Primi;casarecce al pesto di cavolo nero;22;1;4;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. L. IL MAGNIFICO 2;5C;Michele;Secondi;frittata;22;5;22;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;1A;chechi amanda;Contorni;insalata mista;22;9;40;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;1A;chechi amanda;Form. grat.;F- parmigiano reggiano grattugiato;22;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;1A;chechi amanda;Forneria;F- pane fette;22;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;1A;chechi amanda;Frutta;Frutta;22;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;1A;chechi amanda;Primi;casarecce al pesto di cavolo nero;22;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;1A;chechi amanda;Secondi;frittata;22;3;13;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;2A;devincenti maria;Contorni;insalata mista;25;11;44;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;2A;devincenti maria;Form. grat.;F- parmigiano reggiano grattugiato;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;2A;devincenti maria;Forneria;F- pane fette;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;2A;devincenti maria;Frutta;Frutta;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;2A;devincenti maria;Primi;casarecce al pesto di cavolo nero;25;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;2A;devincenti maria;Secondi;frittata;25;8;32;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;3A;conti chiara;Contorni;insalata mista;21;8;38;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;3A;conti chiara;Form. grat.;F- parmigiano reggiano grattugiato;21;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;3A;conti chiara;Forneria;F- pane fette;21;0;0;1
01/03/2019 00:00;Comune di Campi Bisenzio;EL. MARCO POLO 1;3A;conti chiara;Frutta;Frutta;21;0;0;1
